* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jul 12, 2025 6:15:06 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R MH755 (EX11)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 6.958008 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3970.002770 82.852 159.7266
3998.771047 82.731 159.3445
4027.747790 82.609 158.9821
4056.934511 82.489 158.6378
4086.332731 82.368 158.3123
4115.943983 82.247 158.0030
4145.769809 82.125 157.7121
4175.811766 82.003 157.4406
4206.071420 81.881 157.1915
4236.550347 81.758 156.9657
4267.250137 81.635 156.7641
4298.172391 81.512 156.5857
4329.318720 81.390 156.4292
4360.690748 81.268 156.2926
4392.290111 81.146 156.1776
4424.118456 81.024 156.0823
4456.177442 80.903 156.0063
4488.468740 80.782 155.9471
4520.994035 80.662 155.9038
4553.755021 80.541 155.8792
4586.753407 80.421 155.8731
4619.990913 80.302 155.8860
4653.469272 80.182 155.9195
4687.190229 80.063 155.9748
4721.155541 79.944 156.0532
4755.366980 79.827 156.1545
4789.826330 79.709 156.2830
4824.535386 79.593 156.4377
4859.495958 79.478 156.6163
4894.709869 79.364 156.8153
4930.178954 79.253 157.0370
4965.905064 79.144 157.2774
5001.890059 79.038 157.5359
5038.135816 78.934 157.8100
5074.644225 78.832 158.0960
5111.417189 78.732 158.3940
5148.456625 78.635 158.7029
5185.764464 78.538 159.0264
5223.342651 78.444 159.3642
5261.193145 78.351 159.7162
5299.317919 78.259 160.0838
5337.718961 78.169 160.4652
5376.398273 78.080 160.8638
5415.357871 77.994 161.2787
5454.599787 77.910 161.7113
5494.126066 77.828 162.1617
5533.938768 77.749 162.6277
5574.039969 77.672 163.1103
5614.431761 77.597 163.6124
5655.116248 77.526 164.1331
5696.095551 77.458 164.6711
5737.371808 77.395 165.2273
5778.947169 77.335 165.7986
5820.823802 77.280 166.3840
5863.003891 77.229 166.9822
5905.489634 77.184 167.5897
5948.283246 77.143 168.2034
5991.386959 77.107 168.8182
6034.803018 77.075 169.4340
6078.533689 77.048 170.0521
6122.581250 77.025 170.6750
6166.947997 77.007 171.3021
6211.636245 76.994 171.9309
6256.648321 76.987 172.5581
6301.986574 76.985 173.1808
6347.653367 76.989 173.7972
6393.651080 76.997 174.4061
6439.982111 77.011 175.0056
6486.648876 77.030 175.5951
6533.653808 77.055 176.1774
6580.999357 77.085 176.7499
6628.687991 77.120 177.3122
6676.722197 77.161 177.8655
6725.104478 77.208 178.4116
6773.837357 77.261 178.9492
6822.923375 77.321 179.4801
6872.365090 77.389 -179.9959
6922.165081 77.466 -179.4777
6972.325942 77.555 -178.9750
7022.850290 77.655 -178.4977
7073.740759 77.769 -178.0604
7125.000000 77.898 -177.6756
7176.630687 78.041 -177.3571
7228.635511 78.199 -177.1212
7281.017184 78.371 -176.9856
7333.778436 78.556 -176.9662
7386.922018 78.753 -177.0783
7440.450700 78.962 -177.3357
7494.367273 79.180 -177.7587
7548.674547 79.407 -178.3685
7603.375355 79.640 -179.1866
7658.472547 79.876 179.7634
7713.968996 80.111 178.4611
7769.867595 80.340 176.8941
7826.171259 80.557 175.0472
7882.882922 80.755 172.9093
7940.005541 80.925 170.4757
7997.542094 81.059 167.7638
8055.495581 81.148 164.8017
8113.869023 81.184 161.6312
8172.665462 81.161 158.3071
8231.887965 81.073 154.8930
8291.539619 80.918 151.4643
8351.623533 80.696 148.1012
8412.142840 80.412 144.8750
8473.100694 80.069 141.8432
8534.500275 79.673 139.0560
8596.344782 79.233 136.5531
8658.637440 78.757 134.3567
8721.381496 78.253 132.4827
8784.580222 77.730 130.9329
8848.236911 77.195 129.6994
8912.354883 76.652 128.7675
8976.937481 76.107 128.1233
9041.988070 75.566 127.7465
9107.510043 75.030 127.6167
9173.506815 74.501 127.7106
9239.981827 73.982 128.0078
9306.938544 73.473 128.4931
9374.380457 72.976 129.1518
9442.311083 72.493 129.9706
9510.733961 72.024 130.9364
9579.652660 71.567 132.0331
9649.070772 71.125 133.2504
9718.991916 70.695 134.5773
9789.419738 70.279 136.0073
9860.357909 69.877 137.5345
9931.810127 69.488 139.1560
10003.780117 69.113 140.8629
10076.271632 68.751 142.6446
10149.288450 68.402 144.4942
10222.834378 68.066 146.4134
10296.913250 67.744 148.4037
10371.528928 67.435 150.4643
10446.685302 67.139 152.5839
10522.386290 66.856 154.7497
10598.635838 66.585 156.9604
10675.437923 66.328 159.2197
10752.796547 66.084 161.5261
10830.715743 65.853 163.8796
10909.199574 65.635 166.2812
10988.252131 65.430 168.7413
11067.877536 65.241 171.2788
11148.079939 65.075 173.8927
11228.863521 64.937 176.5253
11310.232495 64.825 179.0637
11392.191102 64.725 -178.5577
11474.743615 64.623 -176.2726
11557.894338 64.517 -173.9772
11641.647604 64.413 -171.6318
11726.007782 64.317 -169.2361
11810.979268 64.232 -166.7926
11896.566493 64.157 -164.3069
11982.773917 64.095 -161.7847
12069.606037 64.046 -159.2355
12157.067377 64.012 -156.6702
12245.162499 63.993 -154.1003
12333.895994 63.989 -151.5248
12423.272489 64.000 -148.9387
12513.296643 64.025 -146.3452
12603.973148 64.064 -143.7534
12695.306734 64.116 -141.1627
12787.302159 64.183 -138.5641
12879.964222 64.264 -135.9395
12973.297752 64.361 -133.2815
13067.307616 64.479 -130.5894
13161.998713 64.619 -127.8544
13257.375982 64.786 -125.0750
13353.444393 64.983 -122.2538
13450.208956 65.214 -119.3998
13547.674714 65.485 -116.5291
13645.846750 65.801 -113.6615
13744.730181 66.168 -110.8145
13844.330161 66.589 -108.0135
13944.651885 67.072 -105.2924
14045.700581 67.624 -102.6931
14147.481517 68.255 -100.2686
14250.000000 68.976 -98.0816
14353.261374 69.802 -96.2278
14457.271023 70.748 -94.8604
14562.034368 71.828 -94.2174
14667.556872 73.044 -94.6192
14773.844036 74.370 -96.4648
14880.901400 75.747 -100.1921
14988.734545 77.074 -106.1453
15097.349095 78.217 -114.4366
15206.750710 79.035 -124.8044
15316.945094 79.411 -136.5063
15427.937992 79.293 -148.4026
15539.735190 78.714 -159.3161
15652.342518 77.781 -168.3928
15765.765844 76.641 -175.2253
15880.011082 75.440 -179.8470
15995.084188 74.290 177.4050
16110.991162 73.265 176.0652
16227.738045 72.399 175.6699
16345.330925 71.698 175.8277
16463.775930 71.156 176.2263
16583.079238 70.762 176.6010
16703.247066 70.504 176.7098
16824.285679 70.367 176.3116
16946.201389 70.329 175.1526
17069.000550 70.357 172.9757
17192.689564 70.398 169.5779
17317.274880 70.385 164.8658
17442.762992 70.239 158.9352
17569.160443 69.885 152.1097
17696.473822 69.269 144.8974
17824.709766 68.369 137.8843
17953.874961 67.200 131.6273
18083.976140 65.808 126.5569
18215.020086 64.257 122.9098
18347.013630 62.613 120.7377
18479.963654 60.933 119.9438
18613.877088 59.264 120.3395
18748.760915 57.633 121.7120
18884.622165 56.055 123.8805
19021.467922 54.536 126.7008
19159.305320 53.076 130.0770
19298.141544 51.675 133.9502
19437.983833 50.332 138.2645
19578.839476 49.056 142.9639
19720.715818 47.885 147.8900
19863.620254 46.919 152.5751
20007.560235 46.354 155.8316
