* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jul 12, 2025 5:56:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L 64 Audio U12t (Deep)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
14.871691 84.474 50.5312
14.979457 84.524 50.2826
15.088005 84.573 49.9722
15.197339 84.620 49.6401
15.307465 84.666 49.3011
15.418389 84.710 48.9577
15.530117 84.751 48.6118
15.642655 84.789 48.2668
15.756008 84.825 47.9274
15.870182 84.859 47.5962
15.985184 84.891 47.2760
16.101019 84.923 46.9311
16.217694 84.954 46.5972
16.335214 84.986 46.2807
16.453586 85.018 45.9818
16.572815 85.051 45.7002
16.692909 85.085 45.4341
16.813872 85.123 45.1795
16.935713 85.163 44.9326
17.058436 85.207 44.6799
17.182048 85.255 44.4143
17.306556 85.306 44.1411
17.431967 85.360 43.8571
17.558286 85.415 43.5580
17.685521 85.471 43.2411
17.813677 85.527 42.9061
17.942762 85.582 42.5541
18.072783 85.636 42.1870
18.203746 85.689 41.8087
18.335658 85.739 41.4249
18.468526 85.785 41.0403
18.602356 85.829 40.6609
18.737156 85.869 40.2934
18.872934 85.907 39.9417
19.009695 85.944 39.6101
19.147447 85.980 39.3102
19.286197 86.018 39.0313
19.425953 86.056 38.7705
19.566721 86.098 38.5245
19.708510 86.141 38.2868
19.851326 86.188 38.0501
19.995177 86.237 37.8084
20.140070 86.288 37.5613
20.286013 86.340 37.2973
20.433014 86.392 37.0139
20.581080 86.443 36.7101
20.730219 86.491 36.3876
20.880439 86.536 36.0513
21.031747 86.576 35.7055
21.184152 86.611 35.3542
21.337661 86.642 35.0108
21.492282 86.668 34.6816
21.648024 86.691 34.3738
21.804895 86.712 34.0916
21.962902 86.732 33.8368
22.122054 86.751 33.5919
22.282360 86.772 33.3652
22.443827 86.795 33.1565
22.606464 86.822 32.9591
22.770280 86.852 32.7646
22.935283 86.886 32.5657
23.101481 86.922 32.3356
23.268884 86.959 32.0759
23.437500 86.998 31.7967
23.607338 87.037 31.4967
23.778406 87.075 31.1774
23.950714 87.111 30.8418
24.124271 87.144 30.4714
24.299086 87.176 30.0847
24.475167 87.205 29.6956
24.652524 87.231 29.3091
24.831166 87.256 28.9292
25.011103 87.279 28.5577
25.192344 87.302 28.1756
25.374898 87.325 27.8055
25.558775 87.349 27.4469
25.743984 87.373 27.0978
25.930536 87.399 26.7557
26.118439 87.427 26.4109
26.307704 87.457 26.0632
26.498341 87.488 25.7137
26.690359 87.520 25.3608
26.883768 87.553 25.0038
27.078579 87.585 24.6441
27.274801 87.618 24.2831
27.472446 87.651 23.9210
27.671522 87.683 23.5589
27.872042 87.716 23.1965
28.074014 87.749 22.8356
28.277450 87.783 22.4756
28.482360 87.816 22.1085
28.688755 87.850 21.7310
28.896645 87.882 21.3420
29.106042 87.911 20.9451
29.316957 87.937 20.5448
29.529400 87.958 20.1459
29.743382 87.976 19.7580
29.958915 87.989 19.3900
30.176009 88.001 19.0471
30.394677 88.012 18.7325
30.614929 88.026 18.4429
30.836778 88.042 18.1679
31.060234 88.063 17.8913
31.285309 88.088 17.5923
31.512015 88.114 17.2673
31.740364 88.140 16.9105
31.970368 88.163 16.5250
32.202039 88.181 16.1053
32.435388 88.193 15.6805
32.670428 88.200 15.2694
32.907171 88.204 14.8848
33.145630 88.206 14.5225
33.385817 88.210 14.1839
33.627745 88.218 13.8670
33.871425 88.230 13.5576
34.116871 88.246 13.2364
34.364096 88.265 12.8932
34.613113 88.285 12.5314
34.863934 88.304 12.1534
35.116572 88.322 11.7612
35.371041 88.339 11.3601
35.627354 88.355 10.9576
35.885525 88.370 10.5544
36.145566 88.384 10.1495
36.407492 88.396 9.7430
36.671316 88.407 9.3379
36.937051 88.415 8.9401
37.204712 88.421 8.5599
37.474313 88.426 8.2003
37.745867 88.431 7.8604
38.019389 88.439 7.5337
38.294893 88.449 7.2104
38.572394 88.461 6.8765
38.851905 88.474 6.5243
39.133442 88.486 6.1527
39.417019 88.494 5.7684
39.702651 88.500 5.3817
39.990353 88.504 4.9986
40.280140 88.507 4.6124
40.572026 88.511 4.2190
40.866028 88.515 3.8075
41.162160 88.515 3.3695
41.460438 88.509 2.9159
41.760877 88.495 2.4764
42.063494 88.474 2.0845
42.368303 88.450 1.7653
42.675322 88.430 1.5348
42.984565 88.424 1.3713
43.296048 88.436 1.2190
43.609789 88.466 1.0216
43.925804 88.507 0.7275
44.244108 88.549 0.3136
44.564719 88.583 -0.1980
44.887654 88.603 -0.7587
45.212928 88.608 -1.3157
45.540560 88.604 -1.8271
45.870565 88.596 -2.2772
46.202962 88.590 -2.6761
46.537768 88.586 -3.0477
46.875000 88.585 -3.4117
47.214676 88.583 -3.7731
47.556813 88.578 -4.1218
47.901429 88.574 -4.4461
48.248542 88.571 -4.7473
48.598171 88.573 -5.0408
48.950334 88.579 -5.3502
49.305048 88.588 -5.6960
49.662333 88.594 -6.0757
50.022206 88.595 -6.4737
50.384688 88.592 -6.8737
50.749796 88.587 -7.2611
51.117550 88.583 -7.6408
51.487969 88.580 -8.0274
51.861072 88.578 -8.4300
52.236879 88.573 -8.8481
52.615409 88.564 -9.2660
52.996681 88.553 -9.6648
53.380717 88.541 -10.0404
53.767536 88.532 -10.3971
54.157158 88.527 -10.7532
54.549603 88.524 -11.1233
54.944892 88.519 -11.5059
55.343045 88.511 -11.8903
55.744084 88.502 -12.2590
56.148028 88.493 -12.6081
56.554900 88.486 -12.9501
56.964720 88.482 -13.3034
57.377510 88.478 -13.6840
57.793291 88.470 -14.0843
58.212085 88.456 -14.4839
58.633914 88.439 -14.8616
59.058799 88.422 -15.2100
59.486764 88.407 -15.5412
59.917829 88.396 -15.8761
60.352019 88.387 -16.2320
60.789354 88.377 -16.6074
61.229859 88.366 -16.9930
61.673556 88.352 -17.3788
62.120468 88.338 -17.7607
62.570618 88.324 -18.1395
63.024031 88.310 -18.5149
63.480729 88.296 -18.8857
63.940736 88.281 -19.2493
64.404077 88.268 -19.6095
64.870776 88.254 -19.9674
65.340856 88.241 -20.3266
