* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -13.3 dBFS with no timing reference
* Dated: Jun 15, 2025 6:19:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R Daiso 7301
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8067.689429 94.992 143.7296
8126.151233 94.984 135.8055
8185.036674 94.939 127.4711
8244.348824 94.851 119.3380
8304.090774 94.712 111.9861
8364.265639 94.506 105.8084
8424.876556 94.205 100.9436
8485.926684 93.775 97.3418
8547.419207 93.190 94.8596
8609.357330 92.453 93.3003
8671.744282 91.606 92.4568
8734.583316 90.707 92.1809
8797.877707 89.804 92.3783
8861.630756 88.925 92.9754
8925.845785 88.084 93.9060
8990.526143 87.284 95.1135
9055.675202 86.524 96.5544
9121.296357 85.802 98.1934
9187.393031 85.115 100.0075
9253.968668 84.461 101.9740
9321.026740 83.840 104.0739
9388.570742 83.249 106.2880
9456.604196 82.686 108.6019
9525.130648 82.151 111.0067
9594.153671 81.640 113.4942
9663.676863 81.153 116.0545
9733.703850 80.689 118.6804
9804.238280 80.247 121.3655
9875.283832 79.826 124.1055
9946.844210 79.426 126.8943
10018.923143 79.045 129.7293
10091.524390 78.682 132.6078
10164.651736 78.338 135.5296
10238.308993 78.011 138.4940
10312.500000 77.703 141.4989
10387.228626 77.412 144.5398
10462.498767 77.139 147.6141
10538.314345 76.883 150.7181
10614.679315 76.643 153.8508
10691.597657 76.421 157.0129
10769.073381 76.216 160.2019
10847.110526 76.027 163.4195
10925.713161 75.856 166.6636
11004.885382 75.701 169.9316
11084.631318 75.564 173.2252
11164.955126 75.445 176.5445
11245.860993 75.345 179.8922
11327.353138 75.264 -176.7363
11409.435808 75.204 -173.3530
11492.113283 75.163 -169.9621
11575.389873 75.143 -166.5623
11659.269920 75.143 -163.1479
11743.757796 75.165 -159.7166
11828.857906 75.211 -156.2755
11914.574686 75.281 -152.8276
12000.912606 75.376 -149.3758
12087.876166 75.498 -145.9222
12175.469900 75.649 -142.4683
12263.698373 75.829 -139.0182
12352.566187 76.042 -135.5733
12442.077974 76.290 -132.1366
12532.238400 76.576 -128.7165
12623.052165 76.904 -125.3215
12714.524005 77.279 -121.9602
12806.658687 77.705 -118.6469
12899.461015 78.189 -115.3990
12992.935827 78.738 -112.2427
13087.087996 79.363 -109.2115
13181.922430 80.076 -106.3572
13277.444074 80.893 -103.7578
13373.657907 81.833 -101.5347
13470.568945 82.915 -99.8811
13568.182241 84.151 -99.0887
13666.502883 85.536 -99.5651
13765.535996 87.025 -101.8071
13865.286744 88.529 -106.3075
13965.760328 89.912 -113.3806
14066.961984 91.015 -122.9725
14168.896989 91.686 -134.4989
14271.570658 91.828 -146.8422
14374.988342 91.437 -158.6085
14479.155433 90.602 -168.5910
14584.077362 89.480 -176.0991
14689.759598 88.239 179.0039
14796.207652 87.029 176.4356
14903.427072 85.954 175.6968
15011.423448 85.066 176.2505
15120.202410 84.384 177.6338
15229.769630 83.906 179.4857
15340.130819 83.629 -178.4758
15451.291730 83.555 -176.5119
15563.258160 83.693 -174.9151
15676.035944 84.051 -174.0772
15789.630962 84.624 -174.5247
15904.049137 85.365 -176.8879
16019.296433 86.167 178.2396
16135.378859 86.858 170.5381
16252.302465 87.235 160.2261
16370.073348 87.118 148.2073
16488.697648 86.412 135.9472
16608.181548 85.138 124.9791
16728.531278 83.410 116.3919
16849.753112 81.387 110.6595
16971.853368 79.230 107.7269
17094.838414 77.076 107.1909
17218.714660 75.020 108.5034
17343.488565 73.110 111.1356
17469.166632 71.357 114.6739
17595.755415 69.748 118.8300
17723.261512 68.264 123.4198
17851.691571 66.884 128.3310
17981.052287 65.589 133.4984
18111.350404 64.366 138.8722
18242.592715 63.205 144.4211
18374.786062 62.096 150.1265
18507.937336 61.032 155.9713
18642.053479 60.007 161.9547
18777.141484 59.019 168.0909
18913.208391 58.068 174.3920
19050.261296 57.156 -179.1443
19188.307342 56.283 -172.5272
19327.353727 55.452 -165.7786
19467.407699 54.668 -158.9182
19608.476560 53.944 -151.9963
19750.567664 53.312 -145.1877
19893.688419 52.831 -139.0512
20037.846286 52.578 -134.9811
